data-cosecha_manual-actividad1-informacion_m-cultivo,data-cosecha_manual-actividad1-informacion_m-realizo_actividad,data-cosecha_manual-actividad1-informacion_m-fecha,data-cosecha_manual-actividad1-realizada,data-cosecha_manual-actividad1-otra_actividad,data-cosecha_manual-actividad1-utilizo_implemento,data-cosecha_manual-actividad1-mas_de_un_implemento-numero_implementos,data-cosecha_manual-actividad1-mas_de_un_implemento-implemento_utilizado,data-cosecha_manual-actividad1-jornal-numero_personas_participaron,data-cosecha_manual-actividad1-jornal-costo_dia,data-cosecha_manual-actividad1-jornal-jornadas_utilizadas,data-cosecha_manual-actividad1-jornal-duracion,data-cosecha_manual-actividad1-jornal-tipo_costo,data-cosecha_manual-actividad1-descripcion1,PARENT_KEY,KEY
Papa,no,26/06/21,acarreo, ,no, , ,4,30,4,6,estimado,Se realizó con ayuda de movilidad,uuid:be46824e-5508-41d0-adfb-567d190f4e39,uuid:be46824e-5508-41d0-adfb-567d190f4e39/actividad1[2]
Papa,si,20/05/21,cosecha, ,si,1,otro,18,30,18,8,estimado,Se realizo la cosecha durante 6 días con 3 personas diarias,uuid:41790f7b-df08-402e-8b1e-4063c7610415,uuid:41790f7b-df08-402e-8b1e-4063c7610415/actividad1[1]
Papa,si,26/05/21,acarreo, ,no, , ,2,30,2,3,estimado,Se realizo con ayuda de movilidad,uuid:41790f7b-df08-402e-8b1e-4063c7610415,uuid:41790f7b-df08-402e-8b1e-4063c7610415/actividad1[2]
Papa,si,22/08/21,cosecha, ,si,1,otro,21,30,21,8,estimado,Se realizo la cosecha durante 7 días con 3 personas diarias,uuid:679fe9c1-a692-46cc-a8c3-e233035289da,uuid:679fe9c1-a692-46cc-a8c3-e233035289da/actividad1[1]
Papa,si,29/08/21,acarreo, ,no, , ,3,30,3,4,estimado,Se realizó con ayuda de movilidad,uuid:679fe9c1-a692-46cc-a8c3-e233035289da,uuid:679fe9c1-a692-46cc-a8c3-e233035289da/actividad1[2]
Papa,si,30/08/21,cosecha, ,si,1,otro,6,30,6,8,estimado,Esta parcela fue afectada por helada,uuid:21f8a03e-006f-4223-9d46-de9936186d23,uuid:21f8a03e-006f-4223-9d46-de9936186d23/actividad1[1]
Papa,si,30/08/21,acarreo, ,no, , ,2,30,2,4,estimado,Se realizo con ayuda de movilidad,uuid:21f8a03e-006f-4223-9d46-de9936186d23,uuid:21f8a03e-006f-4223-9d46-de9936186d23/actividad1[2]
Papa,si,01/07/21,cosecha, ,si,1,otro,90,30,2,8,estimado,Se realizó la cosecha durante 15 días con 6 personas diarias,uuid:2c5eef29-01e8-404c-8fa1-0f54d013a944,uuid:2c5eef29-01e8-404c-8fa1-0f54d013a944/actividad1[1]
Papa,si,15/08/21,acarreo, ,no, , ,8,30,8,8,estimado,Se realizo con ayuda de movilidad,uuid:2c5eef29-01e8-404c-8fa1-0f54d013a944,uuid:2c5eef29-01e8-404c-8fa1-0f54d013a944/actividad1[2]
Papa,si,25/06/21,cosecha, ,si,1,otro,9,30,9,8,estimado,Se realizo la cosecha durante 3 días con 3 personas,uuid:c5828ecc-8177-4b61-bfb2-60675f77eb8d,uuid:c5828ecc-8177-4b61-bfb2-60675f77eb8d/actividad1[1]
Papa,si,27/06/21,acarreo, ,no, , ,2,30,2,4,estimado,Se realizo con ayuda de movilidad,uuid:c5828ecc-8177-4b61-bfb2-60675f77eb8d,uuid:c5828ecc-8177-4b61-bfb2-60675f77eb8d/actividad1[2]
Papa,si,28/06/21,cosecha, ,si,1,otro,4,35,4,8,estimado,Se realizo la cosecha durante 2 días con dos personas diarias,uuid:ab1932a9-1395-4893-b0d8-5815cfdde43b,uuid:ab1932a9-1395-4893-b0d8-5815cfdde43b/actividad1[1]
Papa,si,29/06/21,acarreo, ,no, , ,2,30,2,4,estimado, ,uuid:ab1932a9-1395-4893-b0d8-5815cfdde43b,uuid:ab1932a9-1395-4893-b0d8-5815cfdde43b/actividad1[2]
Papa,si,15/08/21,cosecha, ,si,1,otro,6,35,6,8,estimado,Se realizo la cosecha durante 2 días  con 3 personas diarias,uuid:68237d2d-6c4d-4650-b12b-442f78951bdd,uuid:68237d2d-6c4d-4650-b12b-442f78951bdd/actividad1[1]
Papa,si,17/08/21,acarreo, ,no, , ,2,30,2,4,estimado, ,uuid:68237d2d-6c4d-4650-b12b-442f78951bdd,uuid:68237d2d-6c4d-4650-b12b-442f78951bdd/actividad1[2]
Papa,si,21/08/21,cosecha, ,si,1,otro,16,30,16,8,estimado,Se realizo la cosecha durante 4 días con 4 personas diarias,uuid:2ad1ada0-e5b8-4565-87f1-12f580ffe538,uuid:2ad1ada0-e5b8-4565-87f1-12f580ffe538/actividad1[1]
Papa,si,24/08/21,acarreo, ,no, , ,2,30,2,4,estimado,Se realizó con ayuda de movilidad,uuid:2ad1ada0-e5b8-4565-87f1-12f580ffe538,uuid:2ad1ada0-e5b8-4565-87f1-12f580ffe538/actividad1[2]
Papa,si,25/07/21,cosecha, ,si,2,otro,40,30,40,8,estimado,Se realizó la cosecha con 4 personas diarias durante 10 días,uuid:a28667c9-5316-4ebf-b31c-44fe42cfe39a,uuid:a28667c9-5316-4ebf-b31c-44fe42cfe39a/actividad1[1]
Papa,si,10/08/21,acarreo, ,no, , ,6,30,6,8,estimado,Se realizo con ayuda de movilidad,uuid:a28667c9-5316-4ebf-b31c-44fe42cfe39a,uuid:a28667c9-5316-4ebf-b31c-44fe42cfe39a/actividad1[2]
Papa,si,15/09/21,cosecha, ,si,1,otro,9,30,9,8,estimado,Se realizo la cosecha durante 3 días con 3 personas diarias,uuid:9697fc81-263a-455f-a792-5d851a06e418,uuid:9697fc81-263a-455f-a792-5d851a06e418/actividad1[1]
Papa,si,17/09/21,acarreo, ,no, , ,2,30,2,4,estimado,Se realizó con ayuda de movilidad,uuid:9697fc81-263a-455f-a792-5d851a06e418,uuid:9697fc81-263a-455f-a792-5d851a06e418/actividad1[2]
Papa,si,22/07/21,cosecha, ,si,1,otro,8,30,8,8,estimado, ,uuid:10c4cee7-4e2a-4d22-aaae-2ee1fe488150,uuid:10c4cee7-4e2a-4d22-aaae-2ee1fe488150/actividad1[1]
Papa,si,24/07/21,acarreo, ,no, , ,2,30,2,4,estimado, ,uuid:10c4cee7-4e2a-4d22-aaae-2ee1fe488150,uuid:10c4cee7-4e2a-4d22-aaae-2ee1fe488150/actividad1[2]
Papa,si,15/04/21,cosecha, ,si,1,otro,2,30,2,8,estimado, ,uuid:5cea03bf-ad1f-4697-99e1-e5aa7961859c,uuid:5cea03bf-ad1f-4697-99e1-e5aa7961859c/actividad1[1]
Papa,si,15/04/21,acarreo, ,no, , ,2,30,2,2,estimado, ,uuid:5cea03bf-ad1f-4697-99e1-e5aa7961859c,uuid:5cea03bf-ad1f-4697-99e1-e5aa7961859c/actividad1[2]
Papa,si,14/07/21,cosecha, ,si,1,otro,4,30,30,8,estimado, ,uuid:ff617348-7291-47e7-a8b7-3e5e2a0c33e7,uuid:ff617348-7291-47e7-a8b7-3e5e2a0c33e7/actividad1[1]
Papa,si,15/07/21,acarreo, ,no, , ,2,30,2,2,estimado, ,uuid:ff617348-7291-47e7-a8b7-3e5e2a0c33e7,uuid:ff617348-7291-47e7-a8b7-3e5e2a0c33e7/actividad1[2]
Papa,si,23/02/21,cosecha, ,si,1,otro,30,30,30,8,estimado, ,uuid:5c1100ae-21bb-41b2-b9a8-3d90ef76148f,uuid:5c1100ae-21bb-41b2-b9a8-3d90ef76148f/actividad1[1]
Papa,si,28/02/21,acarreo, ,no, , ,2,30,2,4,estimado, ,uuid:5c1100ae-21bb-41b2-b9a8-3d90ef76148f,uuid:5c1100ae-21bb-41b2-b9a8-3d90ef76148f/actividad1[2]
Papa,si,10/06/21,cosecha, ,si,1,otro,6,30,2,8,estimado,La cosecha lo realizó con su familia,uuid:d500d5fa-8153-42ef-a070-08a6a15f19f0,uuid:d500d5fa-8153-42ef-a070-08a6a15f19f0/actividad1[1]
Papa,si,08/03/21,cosecha, ,si,1,otro,4,30,3,8,estimado,Cosecha realizada por la familia,uuid:ea0a986f-c5ed-48b7-8e9d-f464fc54ccdb,uuid:ea0a986f-c5ed-48b7-8e9d-f464fc54ccdb/actividad1[1]
Papa,si,15/02/21,cosecha, ,si,1,otro,6,30,2,8,estimado,Cosecha realizada por la familia,uuid:7870be47-fb6a-47e5-be4a-5c750be4ed78,uuid:7870be47-fb6a-47e5-be4a-5c750be4ed78/actividad1[1]
Papa,si,02/08/21,cosecha, ,si,1,otro,10, ,30,8,estimado,Para esta cosecha re utilizo mingas,uuid:e82402c6-0b0f-4bae-b3e7-4259ec92c41d,uuid:e82402c6-0b0f-4bae-b3e7-4259ec92c41d/actividad1[1]
Papa,si,19/04/21,cosecha, ,si,4,otro,4,30,2,8,estimado,Cosecha realizada por la familia,uuid:fef3494a-e1c6-4246-9746-04ff3a95aa63,uuid:fef3494a-e1c6-4246-9746-04ff3a95aa63/actividad1[1]
Papa,si,01/03/21,cosecha, ,si,3,otro,5,30,2,8,estimado,Cosecha realizada por la familia,uuid:9f1931dc-7bcc-409e-b203-b46f83876bc8,uuid:9f1931dc-7bcc-409e-b203-b46f83876bc8/actividad1[1]
Papa,si,05/04/21,cosecha, ,si,4,otro,8,30,2,8,estimado,Cosecha realizada con mingas,uuid:1f7500c2-120d-443e-9558-757e8b49dd53,uuid:1f7500c2-120d-443e-9558-757e8b49dd53/actividad1[1]
Papa,si,26/04/21,cosecha, ,si,4,otro,6,30,2,8,estimado,Cosecha realizada por la familia,uuid:26745c3d-3741-4ed3-987c-d1ccfea0dd25,uuid:26745c3d-3741-4ed3-987c-d1ccfea0dd25/actividad1[1]
Papa,si,07/06/21,cosecha, ,si,1,otro,7,35,6,8,estimado,Se cosechó durante 6 días,uuid:4d7f1228-78b3-44f0-a10f-9c3287f2c336,uuid:4d7f1228-78b3-44f0-a10f-9c3287f2c336/actividad1[1]
Papa,si,12/06/21,acarreo, ,no, , ,2,35,1,4,estimado,Se realizo con ayuda de camioneta,uuid:4d7f1228-78b3-44f0-a10f-9c3287f2c336,uuid:4d7f1228-78b3-44f0-a10f-9c3287f2c336/actividad1[2]
Papa,si,15/10/21,cosecha, ,si,1,otro,1,35,7,8,estimado,Lo realizo muy a destiempo la cosecha por falta de tiempo,uuid:fe30cae3-d5ae-444f-880d-9570e991bdf3,uuid:fe30cae3-d5ae-444f-880d-9570e991bdf3/actividad1[1]
Papa,si,22/10/21,acarreo, ,no, , ,1,5,5,2,estimado,Se realizo el acarreo conforme se iba sacando,uuid:fe30cae3-d5ae-444f-880d-9570e991bdf3,uuid:fe30cae3-d5ae-444f-880d-9570e991bdf3/actividad1[2]
Papa,si,01/03/21,cosecha, ,si,1,otro,12,30,5,8,estimado,Se realizo la cosecha durante 20 días con 4 personas diarias,uuid:7996cd3e-fba3-432d-8321-7ec4d3c88d5d,uuid:7996cd3e-fba3-432d-8321-7ec4d3c88d5d/actividad1[1]
Papa,si,20/03/21,acarreo, ,no, , ,4,30,1,6,estimado,Se realizo con ayuda de vehículo,uuid:7996cd3e-fba3-432d-8321-7ec4d3c88d5d,uuid:7996cd3e-fba3-432d-8321-7ec4d3c88d5d/actividad1[2]
Papa,si,10/02/21,cosecha, ,si,1,otro,7,35,4,8,estimado,Se realizo con 7 personas diarias durante 4 días,uuid:ae595517-424d-4902-9eb5-f911844d1d64,uuid:ae595517-424d-4902-9eb5-f911844d1d64/actividad1[1]
Papa,si,24/02/21,acarreo, ,no, , ,2,15,4,2,estimado,Se paga 1.5 soles por saco y se fue realizando al final de cada jornada,uuid:ae595517-424d-4902-9eb5-f911844d1d64,uuid:ae595517-424d-4902-9eb5-f911844d1d64/actividad1[2]
Papa,si,15/02/21,cosecha, ,si,1,otro,6,35,3,8,estimado,Se realizo la cosecha durante 3 días con 6 personas diarias,uuid:8babc76b-0e19-43ed-b15d-9c533737b12e,uuid:8babc76b-0e19-43ed-b15d-9c533737b12e/actividad1[1]
Papa,si,18/02/21,acarreo, ,no, , ,2,35,1,2,estimado,Se realizo con ayuda de camioncito,uuid:8babc76b-0e19-43ed-b15d-9c533737b12e,uuid:8babc76b-0e19-43ed-b15d-9c533737b12e/actividad1[2]
Papa,si,15/07/21,cosecha, ,si,1,otro,4,35,1,8,estimado,Sin novedad,uuid:5d811faa-c9f6-47c1-b5fe-f20e50055f0e,uuid:5d811faa-c9f6-47c1-b5fe-f20e50055f0e/actividad1[1]
Papa,si,15/07/21,acarreo, ,no, , ,4,5,1,1,estimado,Se realizo al hombro terminado la cosecha,uuid:5d811faa-c9f6-47c1-b5fe-f20e50055f0e,uuid:5d811faa-c9f6-47c1-b5fe-f20e50055f0e/actividad1[2]
Papa,si,10/03/21,cosecha, ,si,1,otro,7,35,4,8,estimado,Se realizo la cosecha con 7 personas diarias durante 4 días,uuid:c544fe01-1cf6-4a06-9fc0-415002f54fe8,uuid:c544fe01-1cf6-4a06-9fc0-415002f54fe8/actividad1[1]
Papa,si,17/03/21,acarreo, ,no, , ,3,30,1,4,estimado,Sr realizo con ayuda de vehículo,uuid:c544fe01-1cf6-4a06-9fc0-415002f54fe8,uuid:c544fe01-1cf6-4a06-9fc0-415002f54fe8/actividad1[2]
Papa,si,15/03/21,cosecha, ,si,1,otro,2,20,1,2,estimado,Se realizo con ayuda de movilidad,uuid:0ef9bb36-7f8d-49a7-bfa6-618c2d08a9ca,uuid:0ef9bb36-7f8d-49a7-bfa6-618c2d08a9ca/actividad1[1]
Papa,si,10/02/21,cosecha, ,si,1,otro,12,35,5,8,estimado,Se realizó  la cosecha con 12 personas durante 5 días,uuid:e2f4eca3-a696-45de-8353-33c0b8701878,uuid:e2f4eca3-a696-45de-8353-33c0b8701878/actividad1[1]
Papa,si,25/02/21,acarreo, ,no, , ,4,25,1,4,estimado,Se realizo con ayuda de un camióncito,uuid:e2f4eca3-a696-45de-8353-33c0b8701878,uuid:e2f4eca3-a696-45de-8353-33c0b8701878/actividad1[2]
Papa,si,05/01/21,cosecha, ,si,1,otro,4,35,5,8,estimado,Sin novedad,uuid:a5dde7db-e18f-4a81-a0a1-582821525b3a,uuid:a5dde7db-e18f-4a81-a0a1-582821525b3a/actividad1[1]
Papa,si,12/01/21,acarreo, ,no, , ,2,25,1,3,estimado,Se realizo en camioneta,uuid:a5dde7db-e18f-4a81-a0a1-582821525b3a,uuid:a5dde7db-e18f-4a81-a0a1-582821525b3a/actividad1[2]
Papa,si,06/02/21,cosecha, ,si,1,otro,4,35,3,8,estimado,Sin novedad,uuid:f63e868f-5fea-4731-9c6e-5aeb9d3ee3f9,uuid:f63e868f-5fea-4731-9c6e-5aeb9d3ee3f9/actividad1[1]
Papa,si,13/02/21,acarreo, ,no, , ,2,30,1,3,estimado,Se realizo con ayuda de camioneta,uuid:f63e868f-5fea-4731-9c6e-5aeb9d3ee3f9,uuid:f63e868f-5fea-4731-9c6e-5aeb9d3ee3f9/actividad1[2]
Papa,si,15/08/21,cosecha, ,si,1,otro,8,35,1,8,estimado,Sin novedad,uuid:d63af0a9-13a0-4c77-8145-ab7c86ef7e9b,uuid:d63af0a9-13a0-4c77-8145-ab7c86ef7e9b/actividad1[1]
Papa,si,15/08/21,acarreo, ,no, , ,2,15,1,1,estimado,Se realizo el traslado con ayuda de camioneta,uuid:d63af0a9-13a0-4c77-8145-ab7c86ef7e9b,uuid:d63af0a9-13a0-4c77-8145-ab7c86ef7e9b/actividad1[2]
Papa,si,10/03/21,cosecha, ,si,1,otro,4,35,4,8,estimado,Sin novedad,uuid:83951c61-605c-4101-b3cb-ca08dd92e18f,uuid:83951c61-605c-4101-b3cb-ca08dd92e18f/actividad1[1]
Papa,si,14/03/21,acarreo, ,no, , ,2,25,1,1,estimado,Se realizo con ayuda de caballos,uuid:83951c61-605c-4101-b3cb-ca08dd92e18f,uuid:83951c61-605c-4101-b3cb-ca08dd92e18f/actividad1[2]
Papa,si,10/02/21,cosecha, ,si,1,otro,5,30,1,8,estimado, ,uuid:fd151226-d328-410f-8adb-28d1f7184edc,uuid:fd151226-d328-410f-8adb-28d1f7184edc/actividad1[1]
Papa,no,10/02/21,acarreo, ,no, , ,2,20,1,1,estimado,Se realizó al hombro a un almacén,uuid:fd151226-d328-410f-8adb-28d1f7184edc,uuid:fd151226-d328-410f-8adb-28d1f7184edc/actividad1[2]
Papa,si,25/08/21,cosecha, ,si,1,otro,12,30,3,8,estimado, ,uuid:71515233-1f7a-4a94-a7a8-a4de08e3f438,uuid:71515233-1f7a-4a94-a7a8-a4de08e3f438/actividad1[1]
Papa,si,27/08/21,acarreo, ,no, , ,4,25,1,4,estimado,Se realizo el traslado con ayuda de movilidad,uuid:71515233-1f7a-4a94-a7a8-a4de08e3f438,uuid:71515233-1f7a-4a94-a7a8-a4de08e3f438/actividad1[2]
Papa,si,01/08/21,cosecha, ,si,1,otro,8,25,5,8,estimado,Se realizo la cosecha con 8 personas diarias por 5 días,uuid:63c99e5d-ec2c-4f89-bc90-0a92b8123377,uuid:63c99e5d-ec2c-4f89-bc90-0a92b8123377/actividad1[1]
Papa,si,15/08/21,acarreo, ,no, , ,3,25,1,2,estimado,Se realizo con ayuda de movilidad,uuid:63c99e5d-ec2c-4f89-bc90-0a92b8123377,uuid:63c99e5d-ec2c-4f89-bc90-0a92b8123377/actividad1[2]
Papa,si,05/08/21,cosecha, ,si,1,otro,4,25,5,8,estimado, ,uuid:7b79b686-a86a-472f-8bff-2b97f5d1aafa,uuid:7b79b686-a86a-472f-8bff-2b97f5d1aafa/actividad1[1]
Papa,si,12/08/21,acarreo, ,no, , ,2,25,1,2,estimado,Se realizo con ayuda de movilidad,uuid:7b79b686-a86a-472f-8bff-2b97f5d1aafa,uuid:7b79b686-a86a-472f-8bff-2b97f5d1aafa/actividad1[2]
Papa,si,10/08/21,cosecha, ,si,1,otro,3,25,1,8,estimado, ,uuid:c360f435-c884-42cd-9e27-4c7328075eb9,uuid:c360f435-c884-42cd-9e27-4c7328075eb9/actividad1[1]
Papa,si,10/03/21,cosecha, ,si,1,otro,6,35,5,8,estimado, ,uuid:f565a4d0-ed83-4f75-9af5-fa3a10f7954b,uuid:f565a4d0-ed83-4f75-9af5-fa3a10f7954b/actividad1[1]
Papa,si,15/03/21,acarreo, ,no, , ,4,20,1,4,estimado,Se realizo con ayuda de  movilidad,uuid:f565a4d0-ed83-4f75-9af5-fa3a10f7954b,uuid:f565a4d0-ed83-4f75-9af5-fa3a10f7954b/actividad1[2]
Papa,si,05/03/21,cosecha, ,si,1,otro,10,35,5,8,estimado,Sin novedad,uuid:d5e9c1ed-17d6-4342-93bd-5d53eec8e061,uuid:d5e9c1ed-17d6-4342-93bd-5d53eec8e061/actividad1[1]
Papa,si,25/03/21,acarreo, ,no, , ,4,25,1,5,estimado,Se realizo con ayuda de vehículo,uuid:d5e9c1ed-17d6-4342-93bd-5d53eec8e061,uuid:d5e9c1ed-17d6-4342-93bd-5d53eec8e061/actividad1[2]
Papa,si,20/04/21,cosecha, ,si,1,otro,8,35,4,8,estimado, ,uuid:d374bbdf-88e6-423f-8526-283c57bf3035,uuid:d374bbdf-88e6-423f-8526-283c57bf3035/actividad1[1]
Papa,si,28/04/21,acarreo, ,no, , ,4,25,1,5,estimado,Se realizo con ayuda de vehículo,uuid:d374bbdf-88e6-423f-8526-283c57bf3035,uuid:d374bbdf-88e6-423f-8526-283c57bf3035/actividad1[2]
Papa,si,20/02/21,cosecha, ,si,1,otro,2,35,3,8,estimado, ,uuid:222ca44d-a367-4e2b-a258-6d9b6d2068be,uuid:222ca44d-a367-4e2b-a258-6d9b6d2068be/actividad1[1]
Papa,si,23/02/21,acarreo, ,no, , ,2,20,1,4,estimado,Se realizo el traslado a caballo,uuid:222ca44d-a367-4e2b-a258-6d9b6d2068be,uuid:222ca44d-a367-4e2b-a258-6d9b6d2068be/actividad1[2]
Papa,si,01/05/21,cosecha, ,si,1,otro,24,30,14,8,estimado,Cosecha realizada con jornales,uuid:82ee673a-f37d-4ecc-9a89-90aa2e6c7f8f,uuid:82ee673a-f37d-4ecc-9a89-90aa2e6c7f8f/actividad1[1]
Papa,si,10/07/21,cosecha, ,si,1,otro,14,30,8,0,estimado, ,uuid:e224e191-9b70-4b0e-8155-8bca81162e93,uuid:e224e191-9b70-4b0e-8155-8bca81162e93/actividad1[1]
Papa,si,10/05/21,cosecha, ,no, , ,20,30,13,8,estimado,Cosecha realizada con jornales,uuid:94a4afe0-879e-4a94-8954-fb55f56380af,uuid:94a4afe0-879e-4a94-8954-fb55f56380af/actividad1[1]
Papa,si,02/02/21,cosecha, ,no, , ,50,35,46,8,estimado,Cosecha realizada con jornales,uuid:d1ceeb0d-474c-4a80-9f8e-4c0778d39aca,uuid:d1ceeb0d-474c-4a80-9f8e-4c0778d39aca/actividad1[1]
Papa,si,02/02/21,cosecha, ,no, , ,20,30,12,8,estimado,Cosecha realizada con jornales,uuid:ef7ef800-f5ab-4a08-936b-f1cd786225d8,uuid:ef7ef800-f5ab-4a08-936b-f1cd786225d8/actividad1[1]
Papa,si,20/07/21,cosecha, ,no, , ,2,30,30,8,estimado,Cosecha realizada por la productora,uuid:b5cee76e-8a0f-4c22-ab2b-cecc30a92c4d,uuid:b5cee76e-8a0f-4c22-ab2b-cecc30a92c4d/actividad1[1]
Papa,si,15/03/21,cosecha, ,no, , ,20,30,6,8,estimado,Cosecha realizada con jornales,uuid:3d25e553-4c81-492c-998e-979c0e1f8397,uuid:3d25e553-4c81-492c-998e-979c0e1f8397/actividad1[1]
Papa,si,15/03/21,cosecha, ,no, , ,3,30,30,8,estimado,Cosecha realizada por el productor,uuid:b80bb393-ee00-4ad2-8ce9-ed84a600b345,uuid:b80bb393-ee00-4ad2-8ce9-ed84a600b345/actividad1[1]
Papa,si,05/04/21,cosecha, ,no, , ,10,30,10,8,estimado,Cosecha realizada con jornales,uuid:1789a317-6826-4c1e-8b7d-3359e2c779e0,uuid:1789a317-6826-4c1e-8b7d-3359e2c779e0/actividad1[1]
Papa,si,10/03/21,cosecha, ,no, , ,15,30,14,0,estimado,Cosecha realizada con jornales,uuid:1a99cc6a-1a88-4bee-aac9-797725c51741,uuid:1a99cc6a-1a88-4bee-aac9-797725c51741/actividad1[1]
Papa,si,10/03/21,cosecha, ,no, , ,25,30,5,8,estimado,Cosecha realizada con jornales,uuid:2bf1613b-839a-4c02-ae6b-371c74b93c91,uuid:2bf1613b-839a-4c02-ae6b-371c74b93c91/actividad1[1]
Papa,si,10/03/21,cosecha, ,si,1,otro,4,30,3,8,estimado,Sin novedad,uuid:95f6c0c6-b426-4af7-9fa9-470d7caada8d,uuid:95f6c0c6-b426-4af7-9fa9-470d7caada8d/actividad1[1]
Papa,si,12/03/21,acarreo, ,no, , ,2,25,1,2,estimado,Se realizo con ayuda de camioneta,uuid:95f6c0c6-b426-4af7-9fa9-470d7caada8d,uuid:95f6c0c6-b426-4af7-9fa9-470d7caada8d/actividad1[2]
Papa,si,28/06/21,cosecha, ,si,1,otro,3,30,1,8,estimado, ,uuid:dad8c878-ea2c-4341-b7ce-b83519e694f9,uuid:dad8c878-ea2c-4341-b7ce-b83519e694f9/actividad1[1]
Papa,si,28/06/21,acarreo, ,no, , ,3,20,1,2,estimado,Se paga 1.5 soles por saco para cargar la movilidad,uuid:dad8c878-ea2c-4341-b7ce-b83519e694f9,uuid:dad8c878-ea2c-4341-b7ce-b83519e694f9/actividad1[2]
Papa,si,05/03/21,cosecha, ,si,1,otro,7, ,10,8,estimado,Cosecha realizada por familia,uuid:1cf824d6-012f-4edc-8181-6b25b1c7e26e,uuid:1cf824d6-012f-4edc-8181-6b25b1c7e26e/actividad1[1]
Papa,si,04/02/21,cosecha, ,si,1,otro,6,30,7,8,estimado,Cosecha realizada por familiares,uuid:9ac6ab82-ed5f-4c10-80c0-7e24394c1025,uuid:9ac6ab82-ed5f-4c10-80c0-7e24394c1025/actividad1[1]
Papa,si,05/03/21,cosecha, ,si,1,otro,4,30,6,8,estimado,Cosecha realizada por la familia,uuid:bce060ec-49a7-44b8-9b99-a94dde44af6a,uuid:bce060ec-49a7-44b8-9b99-a94dde44af6a/actividad1[1]
Papa,si,04/04/21,cosecha, ,si,1,otro,3,30,4,8,estimado,Cosecha realizada por la familia,uuid:6f1e8606-5d69-4001-9a86-a1b952f52e63,uuid:6f1e8606-5d69-4001-9a86-a1b952f52e63/actividad1[1]
Papa,si,01/04/21,cosecha, ,si,1,otro,5,30,10,8,estimado,Cosecha realizada por familiares,uuid:33d24dbc-685c-4168-9e42-8c39a8814926,uuid:33d24dbc-685c-4168-9e42-8c39a8814926/actividad1[1]
Papa,si,02/05/21,cosecha, ,si,1,otro,8,30,8,8,estimado,Cosecha realizada por familiares,uuid:3a52a4f7-e1e3-4c55-89f2-1dfd6ec13311,uuid:3a52a4f7-e1e3-4c55-89f2-1dfd6ec13311/actividad1[1]
Papa,si,02/02/21,cosecha, ,si,1,otro,7,25,7,8,estimado,Cosecha realizada por familiares,uuid:b7d35d23-9895-4f38-94c8-f6f93b1182d6,uuid:b7d35d23-9895-4f38-94c8-f6f93b1182d6/actividad1[1]
Papa,si,01/04/21,cosecha, ,si,1,otro,6,30,6,8,estimado,Cosecha realizada por la familia,uuid:914eef04-4406-46cd-892e-b924fabc47a8,uuid:914eef04-4406-46cd-892e-b924fabc47a8/actividad1[1]
Papa,si,01/03/21,cosecha, ,si,1,otro,5,35,6,8,estimado,Cosecha realizada por familiares,uuid:dc3d2da6-1bf1-49d0-9f14-4fe9bad474a4,uuid:dc3d2da6-1bf1-49d0-9f14-4fe9bad474a4/actividad1[1]
Papa,si,15/08/21,cosecha, ,si,1,otro,4,30,5,8,estimado,Se realizo la cosecha con 4 personas diarias durante 5 días,uuid:7396b837-f747-4da7-981c-37717c57ad66,uuid:7396b837-f747-4da7-981c-37717c57ad66/actividad1[1]
Papa,si,21/08/21,acarreo, ,no,1,otro,3,30,1,4,estimado,Se realizo con ayuda de movilidad,uuid:7396b837-f747-4da7-981c-37717c57ad66,uuid:7396b837-f747-4da7-981c-37717c57ad66/actividad1[2]
Papa,si,10/02/21,cosecha,,si,1,otro,2,30,5,8,estimado,el acarreo se realizo terminado la cosecha despues de cada jornada,uuid:967ebbc0-56a6-47b8-8c32-97d81191f542,uuid:967ebbc0-56a6-47b8-8c32-97d81191f542
Papa,si,12/03/21,cosecha,,si,1,otro,2,30,4,8,estimado,el acarreo se realizo terminado la cosecha despues de cada jornada,uuid:e590dd2b-7ed1-4bc2-8705-fd8d5a695c91,uuid:e590dd2b-7ed1-4bc2-8705-fd8d5a695c91
Papa,si,12/07/21,cosecha,,si,1,otro,5,30,3,8,estimado,el acarreo se realizo terminado la cosecha despues de cada jornada,uuid:d26e336e-2268-4b13-a774-ce8691b0bef6,uuid:d26e336e-2268-4b13-a774-ce8691b0bef6
Papa,si,10/08/21,cosecha, ,si,1,otro,6,30,4,8,estimado,El acarreo se realizo con ayuda de movilidad,uuid:b0c15cf4-c60a-435f-a3d9-738356fbb2b9,uuid:b0c15cf4-c60a-435f-a3d9-738356fbb2b9/actividad1[1]
Papa,si,15/09/21,cosecha, ,si,1,otro,3,35,3,8,estimado,El acarreo se realizo con ayuda de movilidad,uuid:19caee45-e661-4d3a-bb36-4385137b4b33,uuid:19caee45-e661-4d3a-bb36-4385137b4b33/actividad1[1]
Papa,si,10/09/21,cosecha,,si,1,otro,4,35,2,8,estimado,El acarreo se realizo con ayuda de movilidad,uuid:d990249f-6f89-433f-b039-c18c05dce134,uuid:d990249f-6f89-433f-b039-c18c05dce134
